"id","language","last_import_id","title"
"1704689","1309886","BTM:HOTEL:1H0759:50571be98f39bd1c996560cfb3e6250c","Come Inn Berlin Kurfürstendamm Opera"
"1704689","61435","BTM:HOTEL:1H0759:9c4c5580d036a30a8bc093bac6bfe4c7","Come Inn Berlin Kurfürstendamm Opera"
"1704716","1309886","BTM:HOTEL:1H0760:2ac20c6a984cce8625dfddc73ea3004b","Abion Spreebogen Waterside Hotel"
"1704716","61435","BTM:HOTEL:1H0760:e1e6e7f439af618f63014616974fbbd3","Abion Spreebogen Waterside Hotel"
"2516007","61435","BTM:HOTEL:1H0761:72f09ff6bf16f0983d066ee6052e4dcd","H’Otello K’80"
"2516007","1309886","BTM:HOTEL:1H0761:a2b2147749c9f4056f45a5e6ffab52d0","H’Otello K’80"
"1704743","1309886","BTM:HOTEL:1H0763:618ca60a4d26fad50c23d03c0d030e93","Aldea Novum Berlin Centrum"
"1704743","61435","BTM:HOTEL:1H0763:ed8ac0231fa1664b6babd72f93ab6ad2","Aldea Novum Berlin Centrum"
"1704772","1309886","BTM:HOTEL:1H0764:09f8b4caeadf03e285f907443e6fdbd5","Hotel De Ela"
"1704772","61435","BTM:HOTEL:1H0764:4503b147357a9d3986cfa369a8ff575d","Hotel De Ela"
"2515358","61435","BTM:HOTEL:1H0782:3e0737ff9f3079c6771710e022698042","Adagio Berlin Kurfürstendamm"
"2515358","1309886","BTM:HOTEL:1H0782:df7b8ac9fe5737cff453dce40ac556c7","Adagio Berlin Kurfürstendamm"
"2515723","61435","BTM:HOTEL:1H0788:e335e6e7b10d66cd2ec439af9dbefeec","B&B Boarding Berlin"
"2515463","61435","BTM:HOTEL:1H0797:0978f5e845f00dc37c51456ecbe2c90c","Air in Berlin Hotel"
"2515463","1309886","BTM:HOTEL:1H0797:9fd77a7859ea1d958cdd51a004717aa3","Air in Berlin Hotel"
"2515485","61435","BTM:HOTEL:1H0801:05bb0446df3cccdcc9a1074cffc4f4e6","aletto Kudamm Hotel & Hostel"
"2515485","1309886","BTM:HOTEL:1H0801:fde7068cfffbe06cae8284933715c077","aletto Kudamm Hotel & Hostel"
"2528536","61435","BTM:HOTEL:1H0802:318c8683f5dd14bf4a032cf4db49f671","Waldorf Astoria Berlin"
"2515639","1309886","BTM:HOTEL:1H0804:524ca6cee65314d3da6fa9dc4b3de22d","Art Hotel Charlottenburger Hof"
"2515639","61435","BTM:HOTEL:1H0804:e927d32376453ed3f0f89ea86b0cbf41","Art Hotel Charlottenburger Hof"
"2527578","61435","BTM:HOTEL:1H0807:5cd6ea38bad6f0874c540078eeafa8b8","Hotel Indigo Berlin Hardenbergstraße"
"2527907","61435","BTM:HOTEL:1H0809:ebbe7f8387a404f3cd866606a100b197","Louisas Place"
"2515684","1309886","BTM:HOTEL:1H0813:17b1d20534ee3cf41ce5301516105256","art'otel berlin kudamm"
"2515684","61435","BTM:HOTEL:1H0813:5ce5d943991e8f8cac9b951d168c3f8b","art'otel berlin kudamm"
"2515663","61435","BTM:HOTEL:1H0816:a455200d43afb9fe59a2a7929afab5d5","art'otel berlin city center west"
"2515663","1309886","BTM:HOTEL:1H0816:e7615093314652a8289d57a16de08403","art'otel berlin city center west"
"2527595","61435","BTM:HOTEL:1H0818:8aef0b5b04d40885e39275365d21132a","Hotel Lützow"
"2528491","61435","BTM:HOTEL:1J0099:2b80b70fa9e0db194662cfbcc4ad3d27","Studentenhotel Hubertusallee"
"1704805","61435","BTM:HOTEL:1J0206:46d66497c169f4f3f1509c5ceab66b2f","Jugendgästehaus St.-Michaels- Heim"
"1704805","1309886","BTM:HOTEL:1J0206:cc7b40e29611c0b29f89bcd83e0f153f","Jugendgästehaus St.-Michaels- Heim"
"1704839","61435","BTM:HOTEL:1J0492:7a0ae86f7f5dfbd0b236af6047b1256c","Aletto Jugendhotel Schöneberg"
"1704839","1309886","BTM:HOTEL:1J0492:c3ab3b34683151daf64b8e31e4d32cc8","Aletto Jugendhotel Schöneberg"
"1704868","1309886","BTM:HOTEL:1J0497:63bc08aab3741d2c1448431c58cf62c0","Jugendhotel berlincity"
"1704868","61435","BTM:HOTEL:1J0497:e1c7eeca23c4602c8bb714d691ee3d21","Jugendhotel berlincity"
"1704903","1309886","BTM:HOTEL:1J0533:4d358fac70284780180670a40080cc32","A&O City am Zoo"
"1704903","61435","BTM:HOTEL:1J0533:9604c3ab4f29f222600625917539d755","A&O City am Zoo"
"1704938","61435","BTM:HOTEL:1J0547:0b28bf5c478d9321e8153da115089c4c","Jugendgästehaus Hauptbahnhof"
"1704938","1309886","BTM:HOTEL:1J0547:3b70c55c083500e4f69ea92930cd37bf","Jugendgästehaus Hauptbahnhof"
"1704972","61435","BTM:HOTEL:1J0616:04f9522c23bf2db3c692065371e28e2d","Hotel4Youth Schönhauser Allee"
"1704972","1309886","BTM:HOTEL:1J0616:ea35210dd5bd603fbe140a961ac62fe2","Hotel4Youth Schönhauser Allee"
"2527888","61435","BTM:HOTEL:1J0803:67d94dda7614c22e1d44ac7395e683ce","Jugendgästehaus Central"
"2527937","61435","BTM:HOTEL:1J0822:9727d4d8e7d2522f761e56b01443c537","Main Station Hotel & Hostel"
"1705010","61435","BTM:HOTEL:1P0067:532c0844f5dbddc0370b85ee2c659112","Alexandra"
"1705010","1309886","BTM:HOTEL:1P0067:b17d43f171b6f487ed3ec967bd417e2b","Alexandra"
"1705045","61435","BTM:HOTEL:1P0069:6851af1a52477b266dc4b0a60c39bef6","Castell"
"1705045","1309886","BTM:HOTEL:1P0069:a82e28b05f229f37f547287c5ea86852","Castell"
"1705078","1309886","BTM:HOTEL:1P0070:47a3960f5bcc56e05a2544ebaaf4248f","Messe"
"1705078","61435","BTM:HOTEL:1P0070:8d08ef9dc7dc0bee6a7ab890a6a9b117","Messe"
"1705111","61435","BTM:HOTEL:1P0123:4cf17b5ed33ee63f1945748da781dee5","Majesty"
"1705111","1309886","BTM:HOTEL:1P0123:638117cf503afec32f7c6be37691c3c8","Majesty"
"1705143","1309886","BTM:HOTEL:1P0127:89c7846c3e7ffed33f034b519cc8ef69","Pension Elite"
"1705143","61435","BTM:HOTEL:1P0127:a2147cdc37df2d55ab89f5ac51170bb4","Pension Elite"
"1705176","61435","BTM:HOTEL:1P0154:bd835784541ed3e42515378e7d100bf4","Gunia"
"1705176","1309886","BTM:HOTEL:1P0154:cefd65a64a3384e7035d5d1763b309b1","Gunia"
"1705205","61435","BTM:HOTEL:1P0156:4c9e77abf6542972ecfd23468d043c5f","Peters"
"1705205","1309886","BTM:HOTEL:1P0156:c2cc68643356e595dd04bc6c51a29b7e","Peters"
"1705234","1309886","BTM:HOTEL:1P0172:c30fa565a39e122135f688f778fdc31c","Waizenegger"
"1705234","61435","BTM:HOTEL:1P0172:fe6bd0c1bd032a22f8a8045152375337","Waizenegger"
"1705268","61435","BTM:HOTEL:1P0174:4e29925d5352ce3da214a2bb31b880c6","Kima"
"1705268","1309886","BTM:HOTEL:1P0174:b53487060deefe6bff9752aba0eeca4d","Kima"
"1705301","61435","BTM:HOTEL:1P0183:25a22f9839e8dde1d42354173fa1b6be","Kleist"
"1705301","1309886","BTM:HOTEL:1P0183:b878cc8825ddadc425feb72cdf453c6f","Kleist"
"1705333","1309886","BTM:HOTEL:1P0237:613d9eb9d01a973303ffe98760ffd09e","Eden am Zoo"
"1705333","61435","BTM:HOTEL:1P0237:84f00872ee3e7d2e2241f25cab8718a4","Eden am Zoo"
"1705367","1309886","BTM:HOTEL:1P0270:4d2647e372eb3fcab4064a4e859cc035","Art Nouveau"
"1705367","61435","BTM:HOTEL:1P0270:573036764a4638263e91e8f7745cf580","Art Nouveau"
"1705402","1309886","BTM:HOTEL:1P0331:6d697e62cfaa2348c2f5c1fdbbbce7cb","Bella"
"1705402","61435","BTM:HOTEL:1P0331:fa23178577472b9b370daa432b7e3bb9","Bella"
"2528117","61435","BTM:HOTEL:1P0352:d883b834839883c5ca70d089b060db69","Nürnberger Eck"
"1705435","61435","BTM:HOTEL:1P0406:5d393ef9ba60b06552ec604b0a1e2ddf","Gitte"
"1705435","1309886","BTM:HOTEL:1P0406:e97cb5de91dd04eb97a20d49acd91c00","Gitte"
"1705469","61435","BTM:HOTEL:1P0428:3eeacbe35baa5513762bf01e52aad4fe","Sickinger Hof"
"1705469","1309886","BTM:HOTEL:1P0428:90e7fd1c760a727c106ee7fd235f5aee","Sickinger Hof"
"1705503","1309886","BTM:HOTEL:1P0444:234a5ca3f3aa0d186593a6929317322a","Gribnitz"
"1705503","61435","BTM:HOTEL:1P0444:ef91ad5b4e6f312731b9c26bd85e7295","Gribnitz"
"1705535","61435","BTM:HOTEL:1P0461:8ab00e5b19aba8ac75f52d9f879439fa","Ambiente"
"1705535","1309886","BTM:HOTEL:1P0461:da32661f0edb8cf8b9e4b00b5d2b53bf","Ambiente"
"1705570","61435","BTM:HOTEL:1P0466:ac8d410c6986ed091a396c35559cafd9","Cityblick"
"1705570","1309886","BTM:HOTEL:1P0466:ef84ea91daaf7b795e92d2b72b69d554","Cityblick"
"1705604","61435","BTM:HOTEL:1P0490:0250cfd3cb56bf7f88c91003b089a080","Modena"
"1705604","1309886","BTM:HOTEL:1P0490:6953caafc9dc3f9ba56cb2f24366839a","Modena"
"1705639","61435","BTM:HOTEL:1P0544:2dea2deccd7ebdbc35eb8a4138dbf587","Alte City"
"1705639","1309886","BTM:HOTEL:1P0544:880e2588df50e381cb4b4170735c4ae4","Alte City"
"1705678","1309886","BTM:HOTEL:1P0553:01153b34cc8c8cd33621513a7d056e00","Rheingold"
"1705678","61435","BTM:HOTEL:1P0553:b59ce2dd360184cb018cae25d7894b17","Rheingold"
"1705712","61435","BTM:HOTEL:1P0596:0becae793794a4530dad1ca9cbae86c0","Aurora"
"1705712","1309886","BTM:HOTEL:1P0596:17d593c59054553d0b04ebbcf5960e8d","Aurora"
"1705748","1309886","BTM:HOTEL:1P0617:39c224f5a6a22fac73079d8e7548b4b2","Stars Guesthouse"
"1705748","61435","BTM:HOTEL:1P0617:b194418ea1cbfe16087729528e4c70bd","Stars Guesthouse"
"1705781","1309886","BTM:HOTEL:1P0701:6ce1fada19dbed07ca4e95f3dd663ba6","Chic & Cheap"
"1705781","61435","BTM:HOTEL:1P0701:d3b991fa037a3cb1c94d21982bae108a","Chic & Cheap"
"1705814","61435","BTM:HOTEL:1P0729:7f9e38472068549ab82426ae5e968c7f","Pension ABC"
"1705814","1309886","BTM:HOTEL:1P0729:b119aa9b802d0c84fe95c5640d462a64","Pension ABC"
"1705848","1309886","BTM:HOTEL:1P0747:578f3df8a07edf637478cf681d54f14d","Hotel-Pension Bernstein"
"1705848","61435","BTM:HOTEL:1P0747:b12130ca6e358360c816a87f4a84fcf3","Hotel-Pension Bernstein"
"2515786","1309886","BTM:HOTEL:1P0766:1ad682f44eadb7b917499367c8fa428a","City-Inn Berlin"
"2515786","61435","BTM:HOTEL:1P0766:631119348b9a79f73e9661593fe434e1","City-Inn Berlin"
"2527629","61435","BTM:HOTEL:1P0771:d7949b61333519f95ce5c69b20ddcc40","Hotel Messe"
"2528367","61435","BTM:HOTEL:1P0787:5f459dbe9c22c85b1834e6d63948411c","Pension Brinn"
"2527649","61435","BTM:HOTEL:1P0805:b337d62dcd3f998ccdb1194f4ae955d0","Hotel Pension Delta"
"1705881","61435","BTM:HOTEL:2A0481:6dca4ca4b4ef586217631f40db641453","Agon am Alexanderplatz"
"1705881","1309886","BTM:HOTEL:2A0481:b39823175ea02f01790d42aa12a9cc5a","Agon am Alexanderplatz"
"1705916","1309886","BTM:HOTEL:2A0574:371bbad7c290a637079ee34cf86cd91d","Appartments City Quartier"
"1705916","61435","BTM:HOTEL:2A0574:f37399e66bc29512604f827e50e6ce7a","Appartments City Quartier"
"1705949","1309886","BTM:HOTEL:2A0725:49b4180560e4e9662d88785ded5117c5","Charleston House"
"1705949","61435","BTM:HOTEL:2A0725:f3278bf2aa2794edcb7523b2f89ee0cc","Charleston House"
"2527811","61435","BTM:HOTEL:2A0810:52edee01f730e7d55e15a67bf0247ece","Ïma Loft Apartments"
"1705982","1309886","BTM:HOTEL:2G0050:6328c4c33f06444ba66874a74a1856c2","Holiday Inn Berlin City Center East - Prenzlauer Allee"
"1705982","61435","BTM:HOTEL:2G0050:ca5d25572337dae9a6795b66be727810","Holiday Inn Berlin City Center East - Prenzlauer Allee"
"1706019","1309886","BTM:HOTEL:2G0153:2d7c283f7b6e91401618016670c11f01","Am Anhalter Bahnhof"
"1706019","61435","BTM:HOTEL:2G0153:51eeb721efa1f45de439f6a046c89d14","Am Anhalter Bahnhof"
"1706057","1309886","BTM:HOTEL:2G0164:19b6f53b12a57be056cff813547bd8cc","Upstalsboom Hotel Friedrichshain"
"1706057","61435","BTM:HOTEL:2G0164:62229532fc0b6f4a8a1833df606cc825","Upstalsboom Hotel Friedrichshain"
"1706092","61435","BTM:HOTEL:2G0188:ce14d2d2375c7624441e8c293baff9bc","Juncker`s Hotel Garni"
"1706092","1309886","BTM:HOTEL:2G0188:f1435b783b78fe7a0a176378c9b6e58c","Juncker`s Hotel Garni"
"1706128","1309886","BTM:HOTEL:2G0235:94b0f96e929022c8a32540e9de97bff3","Dietrich Bonhoeffer Hotel"
"1706128","61435","BTM:HOTEL:2G0235:b9c8729b91e12d3abf9c75c3c213de7a","Dietrich Bonhoeffer Hotel"
"1706163","1309886","BTM:HOTEL:2G0262:6451c0b8a45cb3523b080b15f58f4a89","Allegra"
"1706163","61435","BTM:HOTEL:2G0262:6e9d509b361709fde0a1b9323272cf5f","Allegra"
"1706200","61435","BTM:HOTEL:2G0265:7ef1510e0f9a75f8947a530a4bec79a0","Transit"
"1706200","1309886","BTM:HOTEL:2G0265:abe94cd0d063891b6bf13a51b91b02c4","Transit"
"1706233","61435","BTM:HOTEL:2G0353:a0693c0e522d25e987dcf789e43d0fe3","Greifswald"
"1706233","1309886","BTM:HOTEL:2G0353:b65dea31091f71b0cde7d2d018b9130c","Greifswald"
"1706266","61435","BTM:HOTEL:2G0440:638d4a16d6f37758beb26cc81221b338","Alameda Berlin"
"1706266","1309886","BTM:HOTEL:2G0440:6b64de267bf08df473f88967ea71743a","Alameda Berlin"
"2515984","61435","BTM:HOTEL:2G0454:3242e0b21891f883ec042d951e10a557","Gendarm nouveau"
"2515984","1309886","BTM:HOTEL:2G0454:354ab06d005d94f434ee992777d7fc34","Gendarm nouveau"
"1706302","61435","BTM:HOTEL:2G0474:15d3f4463531ab252f721ff97c451140","Transit Loft"
"1706302","1309886","BTM:HOTEL:2G0474:2140d897a9b4113a6933680b5519e15d","Transit Loft"
"1706335","61435","BTM:HOTEL:2G0562:047c4efcd82f5cd35313653d626fd270","Motel One"
"1706335","1309886","BTM:HOTEL:2G0562:cc25539dd1102b2ea506d9b2f98c40d4","Motel One"
"1706370","1309886","BTM:HOTEL:2G0651:50f5041cc1c198c069692e8bb8412e6f","Comenius"
"1706370","61435","BTM:HOTEL:2G0651:d2df7553fcb53b6ae87b6df5a2713035","Comenius"
"1706403","1309886","BTM:HOTEL:2G0666:53b612d62a03baab5093ebb4eb5bda4e","Hotel & Gästehaus Berlin Mitte"
"1706403","61435","BTM:HOTEL:2G0666:a9b32866084c968216ec2223364c50da","Hotel & Gästehaus Berlin Mitte"
"1706438","1309886","BTM:HOTEL:2G0706:500cf020f98ac3a7f93f8166dfffd23c","Melarose Feng Shui Hotel"
"1706438","61435","BTM:HOTEL:2G0706:ac214dcca198f2d61542d7a2b17986fd","Melarose Feng Shui Hotel"
"1706472","61435","BTM:HOTEL:2G0709:c288b2f848235a732bba0cef90d7d927","Hotel Amano"
"1706472","1309886","BTM:HOTEL:2G0709:d8149ea0d10a56fc0295da4ab493ce7b","Hotel Amano"
"1706507","1309886","BTM:HOTEL:2G0723:3c1c6d07c2f9fc8159a4af1fb6063bbf","Winter's Hotel Berlin Mitte am Checkpoint Charlie"
"1706507","61435","BTM:HOTEL:2G0723:7707c922e9740c652dca17b8985372d0","Winter's Hotel Berlin Mitte am Checkpoint Charlie"
"1706542","61435","BTM:HOTEL:2G0738:38e73172f63da911c6497255d40fa7a0","Hotel Hackescher Markt"
"1706542","1309886","BTM:HOTEL:2G0738:54582dbe832e456de9bb26ba20cfd0c0","Hotel Hackescher Markt"
"1706575","1309886","BTM:HOTEL:2G0742:5e035b3d4fb0bd8a8ccf1a3b9985f73a","A&O Berlin Hauptbahnhof"
"1706575","61435","BTM:HOTEL:2G0742:9a5c405c3479bb6f390a76af2a0760aa","A&O Berlin Hauptbahnhof"
"1706609","1309886","BTM:HOTEL:2G0745:b5d78e7bd8f517216250d7412ccc9738","all seasons Hotel Berlin Mitte"
"1706609","61435","BTM:HOTEL:2G0745:dce978eb4063b37e2bc44f6bb78802d6","all seasons Hotel Berlin Mitte"
"1706638","1309886","BTM:HOTEL:2G0758:24196668e4da1197c309fa21687edb83","Alper Hotel am Potsdamer Platz"
"1706638","61435","BTM:HOTEL:2G0758:371c9018a2ac61cc3f5ce699bce19a6c","Alper Hotel am Potsdamer Platz"
"2527770","61435","BTM:HOTEL:2G0767:1baef7762e122ab3164035ffe7954c93","Ibis Hotel Berlin City Ost"
"2528071","61435","BTM:HOTEL:2G0773:aebfd5390d0ad01f243df743aabc4b43","Mercure Hotel Berlin Mitte"
"2515862","61435","BTM:HOTEL:2G0774:0e804e932b9b6c89ae9133aa09d58555","Etap Hotel Berlin Alexanderplatz"
"2515862","1309886","BTM:HOTEL:2G0774:f7ae00657cbdc44c2cdd26336f5d7887","Etap Hotel Berlin Alexanderplatz"
"2528514","61435","BTM:HOTEL:2G0776:7ecdda46a3ce84b6fc4667ea3e6faf31","Suite Novotel Berlin Potsdamer Platz"
"2515899","61435","BTM:HOTEL:2G0778:d23ece2383732767b6c150be2378a664","Etap Hotel Berlin Potsdamer Platz"
"2515899","1309886","BTM:HOTEL:2G0778:d37c6e3135905236ae16f8d3234d6f81","Etap Hotel Berlin Potsdamer Platz"
"2515507","1309886","BTM:HOTEL:2G0780:07bfa51da280c362e772576f2f1b0c64","all seasons Berlin Alexanderplatz"
"2515507","61435","BTM:HOTEL:2G0780:dbddc238c0c144fd27afb00f07328e3e","all seasons Berlin Alexanderplatz"
"2528007","61435","BTM:HOTEL:2G0783:339ccaf7b60a6feaa38c0ac694f072ea","Mercure Hotel + Residenz Berlin Checkpoint Charlie"
"2516070","1309886","BTM:HOTEL:2G0784:28bc64db646da08501406abcba4d157e","Hotel Ibis Berlin Mitte"
"2516070","61435","BTM:HOTEL:2G0784:7ee393b5df885eb168913cf97e1509a0","Hotel Ibis Berlin Mitte"
"2528265","61435","BTM:HOTEL:2G0793:ac272405e9832394a34e56527b8a0e43","NH Heinrich Heine"
"2528222","61435","BTM:HOTEL:2G0794:8e943fd318ea6b92f9ec64797a1f7dbe","NH Berlin Potsdamer Platz"
"1706671","61435","BTM:HOTEL:2H0012:3c0db6c6aecd8de2f4aadb5df926af91","Kubrat"
"1706671","1309886","BTM:HOTEL:2H0012:736f0b44021db45082eb9660de154dd2","Kubrat"
"1706706","61435","BTM:HOTEL:2H0039:980d21b2530cce89ba12f31ceb6b3ee4","Park Inn Berlin-Alexanderplatz"
"1706706","1309886","BTM:HOTEL:2H0039:a0565d0678d8bed4b7efd7b72acb6146","Park Inn Berlin-Alexanderplatz"
"1706741","61435","BTM:HOTEL:2H0093:5b157ce23dc7c77a4a60dca73514ea2d","Gold Hotel am Wismarplatz"
"1706741","1309886","BTM:HOTEL:2H0093:ce679b1581c1f8a933077e8090f8bd69","Gold Hotel am Wismarplatz"
"1706776","1309886","BTM:HOTEL:2H0096:86b5824663c873be0a1fce0106d960f5","The Westin Grand Berlin"
"1706776","61435","BTM:HOTEL:2H0096:c209f6b36e4496b93f066de1451e4846","The Westin Grand Berlin"
"1706809","1309886","BTM:HOTEL:2H0106:9393b87a0bc3839a946267f7e9136261","Maritim proArte"
"1706809","61435","BTM:HOTEL:2H0106:d6a10b4d401c91325bc69b7ad5e44aa5","Maritim proArte"
"1706844","1309886","BTM:HOTEL:2H0137:6161d47db48f16d2b70521b0188b1f05","Hilton Berlin"
"1706844","61435","BTM:HOTEL:2H0137:a280bf4f77a587f35fd1ac3c5966dbe7","Hilton Berlin"
"1706877","61435","BTM:HOTEL:2H0161:0898dc9c1fa1076006fa88734f45942e","Albrechtshof"
"1706877","1309886","BTM:HOTEL:2H0161:1a8a14d8d42a68331a0c486e44b57b48","Albrechtshof"
"1706913","1309886","BTM:HOTEL:2H0209:0930cee9d2249c190de0cd3b6904b970","Jurine Berlin Mitte"
"1706913","61435","BTM:HOTEL:2H0209:c11babe34ddcbc76b10770976fb7b57a","Jurine Berlin Mitte"
"1706948","61435","BTM:HOTEL:2H0242:735a585bd2a8429885b5b9e881b522a6","Alexander Plaza"
"1706948","1309886","BTM:HOTEL:2H0242:9ab103d1d364972624ad622f31f4f0f9","Alexander Plaza"
"2515431","61435","BTM:HOTEL:2H0269:3384c67ab43f9209fb0221a10931e864","Adlon Kempinski"
"2515431","1309886","BTM:HOTEL:2H0269:f76d5f03ff44b704b6fb5367b73a7a42","Adlon Kempinski"
"1706983","61435","BTM:HOTEL:2H0287:450dcd13c40fc65efbc30e9ccce9779d","The Regent Berlin"
"1706983","1309886","BTM:HOTEL:2H0287:eec179568b1930f294349fbd720656ad","The Regent Berlin"
"1707018","61435","BTM:HOTEL:2H0288:0046a928e82e7b53827e57fbcbf6fed9","Kastanienhof"
"1707018","1309886","BTM:HOTEL:2H0288:89f8833c8416a27e458a48c055f39c07","Kastanienhof"
"1707054","1309886","BTM:HOTEL:2H0328:0a2aa2130501fe6ddeb368d765a10d67","Sofitel Berlin Gendarmenmarkt"
"1707054","61435","BTM:HOTEL:2H0328:5a5187bea5694a1be078d48b67008e4f","Sofitel Berlin Gendarmenmarkt"
"1707087","61435","BTM:HOTEL:2H0387:43114cb7bdcfd8f9e8a838c1038de22e","Honigmond"
"1707087","1309886","BTM:HOTEL:2H0387:d1b205dd60d76757a45f881046e272f3","Honigmond"
"2527853","61435","BTM:HOTEL:2H0403:c79c36e60d8f062f8cb0c164a8aad247","InterCity Hotel Berlin"
"1707122","61435","BTM:HOTEL:2H0412:b9b6cca38d660e36bb8e5a2e0da1ef9b","Riehmers Hofgarten"
"1707122","1309886","BTM:HOTEL:2H0412:be9c0d631e87abfc3569a1241f8702c3","Riehmers Hofgarten"
"1707158","61435","BTM:HOTEL:2H0415:96f8efdc7dc63afa7ef6d3d07f792315","Precise Myer's Berlin"
"1707158","1309886","BTM:HOTEL:2H0415:aa6a72d687c32a9685d7e87dbf003c1f","Precise Myer's Berlin"
"1707193","61435","BTM:HOTEL:2H0420:19c7aba84d780741b2cd46f70623c696","NH Berlin-Mitte"
"1707193","1309886","BTM:HOTEL:2H0420:ca9a8c9ff7122605e3599fdf4ef3ccbf","NH Berlin-Mitte"
"1707228","1309886","BTM:HOTEL:2H0434:26163d2cd5fead52e2f618f73a247d53","Derag Hotel Henriette"
"1707228","61435","BTM:HOTEL:2H0434:33432a273d03dae05cae8b12d7a57ac5","Derag Hotel Henriette"
"1707263","1309886","BTM:HOTEL:2H0476:1d8ced908c875e34b5ae3915b3915d74","New Berlin"
"1707263","61435","BTM:HOTEL:2H0476:be5b2e5b64f17d4c9b2d56044648b4d1","New Berlin"
"1707298","61435","BTM:HOTEL:2H0509:129064972135741bdd3a27931f766749","NH Berlin-Friedrichstrasse"
"1707298","1309886","BTM:HOTEL:2H0509:12ea2f3568be620058a11caddc1f8d33","NH Berlin-Friedrichstrasse"
"1707333","61435","BTM:HOTEL:2H0535:792985d9b50eef8aaa9ab43b314b64d4","Novotel Berlin Mitte"
"1707333","1309886","BTM:HOTEL:2H0535:fd22582bb618e7db12d25db51c9c1d13","Novotel Berlin Mitte"
"1707368","1309886","BTM:HOTEL:2H0541:852f8970ce67bb8406c3f45026e0c399","The Mandala Hotel"
"1707368","61435","BTM:HOTEL:2H0541:bd65f90dac66854628d964f86ee2a73d","The Mandala Hotel"
"1707403","1309886","BTM:HOTEL:2H0570:4ab410a688547b412c0057af668405fb","Mövenpick Hotel Berlin am Potsdamer Platz"
"1707403","61435","BTM:HOTEL:2H0570:efe68d27f991c1ac98cae6e04e5a93fc","Mövenpick Hotel Berlin am Potsdamer Platz"
"1707438","1309886","BTM:HOTEL:2H0572:ab85485e40e4cdc4e862d380b52074be","Cityhotel am Gendarmenmarkt"
"1707438","61435","BTM:HOTEL:2H0572:dc8eab9701d6c2eeebb754af03645b5a","Cityhotel am Gendarmenmarkt"
"1707474","61435","BTM:HOTEL:2H0586:d137371b5f4073f02782f42bbe51ddfe","Radisson Blu Hotel Berlin"
"1707474","1309886","BTM:HOTEL:2H0586:d93701e6faf09b215dbf4522335e61d0","Radisson Blu Hotel Berlin"
"1707508","61435","BTM:HOTEL:2H0587:4804cac3429313f54a450c9cf0f04b82","The Ritz-Carlton, Berlin"
"1707508","1309886","BTM:HOTEL:2H0587:89b17d97093c358845dd2ae21a86ddf7","The Ritz-Carlton, Berlin"
"1707544","61435","BTM:HOTEL:2H0589:48380611b0b49b032b2fde887567615d","Victor's Residenz-Hotel Berlin"
"1707544","1309886","BTM:HOTEL:2H0589:dae7ce74a3e8d3649bd6ef05c452478a","Victor's Residenz-Hotel Berlin"
"1707581","1309886","BTM:HOTEL:2H0609:2e44d4a5653864759d4b8cc473c50fbc","Holiday Inn Express Berlin City Centre"
"1707581","61435","BTM:HOTEL:2H0609:4d46bc9403c8bd4bb82575069cf06054","Holiday Inn Express Berlin City Centre"
"1707614","61435","BTM:HOTEL:2H0611:16a1c2fe9478604f80634a810075c0cf","A&O Berlin Mitte"
"1707614","1309886","BTM:HOTEL:2H0611:c7a2f7d6f419fa27e34fe58603af1faf","A&O Berlin Mitte"
"1707651","1309886","BTM:HOTEL:2H0631:363274bb7c60a510a53ec857c1ee2d3e","Abell"
"1707651","61435","BTM:HOTEL:2H0631:6d89ec295e76da2238221e13e2461de9","Abell"
"1707686","1309886","BTM:HOTEL:2H0634:070869f2662cb180884ca778a8333673","Meliá Berlin"
"1707686","61435","BTM:HOTEL:2H0634:c457d92bdf6dda5a6895ca00b1d7a95e","Meliá Berlin"
"1707721","1309886","BTM:HOTEL:2H0657:db37acbcb4df5f78f37ae5acfaa39436","Alex Hotel"
"1707721","61435","BTM:HOTEL:2H0657:dba79155e2e918b7c30c64e1fb26b1b2","Alex Hotel"
"1707758","1309886","BTM:HOTEL:2H0658:cfa546289111bd712832baf12067b5a4","Hotel de Rome"
