"id","language","last_import_id","title"
"1707758","61435","BTM:HOTEL:2H0658:f6259f7296438fbe9871896341f16aec","Hotel de Rome"
"1707793","1309886","BTM:HOTEL:2H0664:117053fa648d8f5e7dfd0708a6d31617","Adina Apartment Hotel Berlin Checkpoint Charlie"
"1707793","61435","BTM:HOTEL:2H0664:e1c5be582d381631892aa77b48627d10","Adina Apartment Hotel Berlin Checkpoint Charlie"
"1707829","1309886","BTM:HOTEL:2H0674:3a4a008052a2a27566820db908c42c72","Ibis Berlin Potsdamer Platz"
"1707829","61435","BTM:HOTEL:2H0674:80312147f7b9e8e93d0d6c507bbf1c6b","Ibis Berlin Potsdamer Platz"
"1707864","61435","BTM:HOTEL:2H0675:0c7f97f9cd5e37aa6ee872f458495da3","City 54 Hotel & Hostel Berlin"
"1707864","1309886","BTM:HOTEL:2H0675:73e286a056b7712f09785731389f1c84","City 54 Hotel & Hostel Berlin"
"1707897","61435","BTM:HOTEL:2H0679:2621307f21d8a153fba7742c5b0e04bf","Mikon Eastgate Hotel"
"1707897","1309886","BTM:HOTEL:2H0679:378d0c8d31d7fd1d6b30ec0b1ebfbee2","Mikon Eastgate Hotel"
"1707931","61435","BTM:HOTEL:2H0693:8ae91e692539dd7f235dcd7d908e7db5","Best Western Hotel City Ost"
"1707931","1309886","BTM:HOTEL:2H0693:b784e0f065d7c1ab39f66ffb5bc12463","Best Western Hotel City Ost"
"1707965","1309886","BTM:HOTEL:2H0696:1e6eef6a2a22b78905ff6a384af303e5","andel's Hotel Berlin"
"1707965","61435","BTM:HOTEL:2H0696:63b40e8efc009d4d099a761d3051475a","andel's Hotel Berlin"
"1708003","1309886","BTM:HOTEL:2H0698:92aa6153f10e1ba374cffe795c32396e","Leonardo Royal Hotel Berlin"
"1708003","61435","BTM:HOTEL:2H0698:a37aa41e2aa4e52de209bbbef119c0ca","Leonardo Royal Hotel Berlin"
"1708040","61435","BTM:HOTEL:2H0710:d7e185c8d9fa1a88095220a763791ea6","Berlin Marriott Hotel"
"1708040","1309886","BTM:HOTEL:2H0710:d9adb2ba6766f19658ed1c9d865c3176","Berlin Marriott Hotel"
"1708073","1309886","BTM:HOTEL:2H0711:37f03a0ac922c2e15216f3fb628daee3","Ramada Hotel Berlin-Alexanderplatz"
"1708073","61435","BTM:HOTEL:2H0711:abfc926715f126a3d874bf8aa8e0682d","Ramada Hotel Berlin-Alexanderplatz"
"1708126","61435","BTM:HOTEL:2H0716:035ffdc0590537d8d5da1bbf3702b768","Meininger Hotel Berlin Hauptbahnhof"
"1708126","1309886","BTM:HOTEL:2H0716:6e2b282f1d196945c1c60645f1cc9b34","Meininger Hotel Berlin Hauptbahnhof"
"1708160","1309886","BTM:HOTEL:2H0717:906ea3ace45810800a39b418314cd066","Casa Camper Berlin"
"1708160","61435","BTM:HOTEL:2H0717:fa26894d347a2c586f5805792a578f88","Casa Camper Berlin"
"1708193","1309886","BTM:HOTEL:2H0719:ca17a32a56095f6c9c3d04ba0b970b96","Amadeus City am Zoo (Hotel closed)"
"1708193","61435","BTM:HOTEL:2H0719:ff29d5636ad14a8d9517399207ea544a","Amadeus City am Zoo (Hotel geschlossen)"
"1708227","61435","BTM:HOTEL:2H0728:1456f5e7331f100f02320a4d42895b87","Hotel Grenzfall"
"1708227","1309886","BTM:HOTEL:2H0728:74f1e6208813514e482190e61e699686","Hotel Grenzfall"
"2528431","61435","BTM:HOTEL:2H0731:7d327c02d041ac38bbae6713314b9612","Scandic Berlin Potsdamer Platz"
"1708260","1309886","BTM:HOTEL:2H0735:531c3a39573e29c3419695372c1ff3a4","nhow Berlin"
"1708260","61435","BTM:HOTEL:2H0735:7891f4e43b8b1d2db36ee865a71c944b","nhow Berlin"
"1708293","1309886","BTM:HOTEL:2H0736:ca78fb8c24b385f21ad0ca55246acbb9","Park Plaza Wallstreet Berlin"
"1708293","61435","BTM:HOTEL:2H0736:f3609f7dbd81e50873ea3bf0ceecb3e2","Park Plaza Wallstreet Berlin"
"2515941","1309886","BTM:HOTEL:2H0752:1c77a26662bb743dfaf121054d2854e8","Gat Point Charlie"
"2515941","61435","BTM:HOTEL:2H0752:d4681165dec9036f609992cb9883a7de","Gat Point Charlie"
"1708326","61435","BTM:HOTEL:2H0753:0e6ed6431501b674f9e28e419088d4ce","Titanic Comfort Hotel Berlin Mitte"
"1708326","1309886","BTM:HOTEL:2H0753:b8653c778da76072c26b91dc77cd85d3","Titanic Comfort Hotel Berlin Mitte"
"1708359","1309886","BTM:HOTEL:2H0754:01c7df41e2bf753290ec99b4834c0dd9","Zarenhof Berlin Prenzlauer Berg"
"1708359","61435","BTM:HOTEL:2H0754:fb5758bb291a06f9221d97b25616bc8e","Zarenhof Berlin Prenzlauer Berg"
"1708389","1309886","BTM:HOTEL:2H0762:159c55c7fb52438a9245509a6ab22376","Derag Hotel Großer Kurfürst"
"1708389","61435","BTM:HOTEL:2H0762:674885787203cf95b4bc221e80d07721","Derag Hotel Großer Kurfürst"
"2528028","61435","BTM:HOTEL:2H0768:dabba178fd99f8954cefc1e940795f93","Mercure Hotel Berlin City"
"2515921","61435","BTM:HOTEL:2H0777:5708fad5ce8062bfb7276c7b452a62c3","Eurostars Berlin"
"2515921","1309886","BTM:HOTEL:2H0777:76bab0e1d3cb8c67e407f35bdb792e1c","Eurostars Berlin"
"2527734","61435","BTM:HOTEL:2H0786:2c6d9459bf818c33acfc55f03b7e4c8c","HSH Hotel Apartments Mitte"
"2089253","1309886","BTM:HOTEL:2H0789:2c7ad532e2f956bf05f0108b81c6073f","Arte Luise Kunsthotel"
"2089253","61435","BTM:HOTEL:2H0789:caebbbe58359bb0feeabd576f5378768","Arte Luise Kunsthotel"
"2515808","1309886","BTM:HOTEL:2H0795:4289ab80b7752d71305cc9e8a0aca78e","easyHotel Berlin Hackescher Markt"
"2515808","61435","BTM:HOTEL:2H0795:610d07d13578f52c1c826414a3379292","easyHotel Berlin Hackescher Markt"
"2528138","61435","BTM:HOTEL:2H0796:9ecd108c60c7d40e35a14697aec805d1","NH Berlin Alexanderplatz"
"2516106","1309886","BTM:HOTEL:2H0806:8694f8ff7007f17657c054955065617a","Hotel Indigo Berlin Alexanderplatz"
"2516106","61435","BTM:HOTEL:2H0806:b14e845defd68e302dd72a183bac9a9c","Hotel Indigo Berlin Alexanderplatz"
"2527609","61435","BTM:HOTEL:2H0811:d4aa6a9d56f2c1416ad4cf8b8d625d03","Hotel LebensQuelle"
"2528326","61435","BTM:HOTEL:2H0814:8f09f836604c13517addfbeadd397d7a","Park Plaza Prenzlauer Berg Berlin"
"2515704","61435","BTM:HOTEL:2H0815:4f9d9f0f00831dbd89195886797cde15","art'otel berlin mitte"
"2515704","1309886","BTM:HOTEL:2H0815:bb6018c7a50169b64c2c228ffa22a620","art'otel berlin mitte"
"2515593","61435","BTM:HOTEL:2H0820:033521ad12ee7bc5b4296372e498d939","Arcadia Hotel Berlin"
"2515593","1309886","BTM:HOTEL:2H0820:2ad9c78c2779402abe9de94f0aff2fc8","Arcadia Hotel Berlin"
"2515528","61435","BTM:HOTEL:2H0824:04b97cdab29a799b9870b0d510a59f9e","Almodóvar Hotel"
"2515528","1309886","BTM:HOTEL:2H0824:5fd9254cc42cf77eab364f6a5622539c","Almodóvar Hotel"
"2527714","61435","BTM:HOTEL:2H0825:e05477cb43b850827c928839e769a2c2","Hotel Prens Berlin"
"2515400","1309886","BTM:HOTEL:2H0826:c2fc3d8d58511f7635d7507fefc29470","Adina Apartment Hotel Berlin Hauptbahnhof"
"2515400","61435","BTM:HOTEL:2H0826:eab8604b066117cd1a27fc5c0166e5b5","Adina Apartment Hotel Berlin Hauptbahnhof"
"2515380","61435","BTM:HOTEL:2H0827:040ba54fb9170d8192aeb1fb04ac99a1","Adina Apartment Hotel Berlin Hackescher Markt"
"2515380","1309886","BTM:HOTEL:2H0827:04f6e8ddd681747e203d79a15bd6d86a","Adina Apartment Hotel Berlin Hackescher Markt"
"1708424","1309886","BTM:HOTEL:2J0417:b4a8f1f5ce2791a6a03b3a4cb558b61d","Schreber City Hostel Berlin"
"1708424","61435","BTM:HOTEL:2J0417:bdd8db61d94b738ab919b8588752411e","Schreber City Hostel Berlin"
"1708459","1309886","BTM:HOTEL:2J0449:9b76ec6d0915b0044ce24cebc06f67c5","A&O Berlin Friedrichshain"
"1708459","61435","BTM:HOTEL:2J0449:c564e7ab5e91a6d1ebe0170d1350af87","A&O Berlin Friedrichshain"
"1708497","1309886","BTM:HOTEL:2J0555:0dcbb52490e3ecf091c49f91879fd7be","Hostel Generator Berlin"
"1708497","61435","BTM:HOTEL:2J0555:71940ba6a935ed089df0efdd2024ccd8","Hostel Generator Berlin"
"1708533","61435","BTM:HOTEL:2J0575:301ed7a125db7593cf4396d97299bb73","A&O Hostel Mitte"
"1708533","1309886","BTM:HOTEL:2J0575:c880988babfdbb1cb369ba158f549f9e","A&O Hostel Mitte"
"1708568","1309886","BTM:HOTEL:2J0620:b34c2c4107d876d7a1514bb7721e24a2","Aletto Jugendhotel Kreuzberg"
"1708568","61435","BTM:HOTEL:2J0620:c1c9406d5910b9c26a1defc9bcfac6c9","Aletto Jugendhotel Kreuzberg"
"1708601","1309886","BTM:HOTEL:2J0630:4f8a87d3d962b29f2e158cbe10533be9","Citystay Hostel Berlin Mitte"
"1708601","61435","BTM:HOTEL:2J0630:a0aa157b6f5f528437f40e1540f03981","Citystay Hostel Berlin Mitte"
"1708634","61435","BTM:HOTEL:2J0649:54fa97e7917ac9407692901c766832ae","Three Little Pigs"
"1708634","1309886","BTM:HOTEL:2J0649:c999561baebe7a4675a569a7f8184b48","Three Little Pigs"
"1708669","1309886","BTM:HOTEL:2J0650:5b964d5b26f94cce9b9f29b95b7548cd","Pegasus Hostel Berlin"
"1708669","61435","BTM:HOTEL:2J0650:6421bb9a2dd61154fab13a9f19fb4717","Pegasus Hostel Berlin"
"1708703","61435","BTM:HOTEL:2J0654:68590ddd5a396654f65c87fb160ddece","All In Hostel/Hotel Berlin"
"1708703","1309886","BTM:HOTEL:2J0654:bcc8870e4f466cde1167579e6a842ba0","All In Hostel/Hotel Berlin"
"1708738","61435","BTM:HOTEL:2J0705:6d754e2781ec81d0746e30b940dc8410","Grand Hostel Berlin"
"1708738","1309886","BTM:HOTEL:2J0705:7c5a89a6dd2c0171bb8775e02936ba94","Grand Hostel Berlin"
"1708771","1309886","BTM:HOTEL:2J0724:cf7426a39ed5236e6ec7ddfb675c4f15","Hotel 4 Youth am Mauerpark"
"1708771","61435","BTM:HOTEL:2J0724:d928f7c0180554d70071b77cb99d88ff","Hotel 4 Youth am Mauerpark"
"1708806","61435","BTM:HOTEL:2J0737:0ef53158f3887eb7d24d861db782151f","Industriepalast Hostel & Hotel"
"1708806","1309886","BTM:HOTEL:2J0737:7e14a24b584b64cd93890b1e1916459c","Industriepalast Hostel & Hotel"
"2528286","61435","BTM:HOTEL:2J0808:2b00e1053301b5ccac7771b48a68c134","one 80° Hostel"
"1708841","1309886","BTM:HOTEL:2P0311:16e80bbd6ce58bcf5016bbfac2c3ab6a","ackselhaus & bluehome"
"1708841","61435","BTM:HOTEL:2P0311:357e6cd612158f43c8700f9b05ace209","ackselhaus & bluehome"
"1708874","61435","BTM:HOTEL:2P0504:0ae8c87b3abe54f76a8e3594139a5f1d","Berlin-Apartments"
"1708874","1309886","BTM:HOTEL:2P0504:7d0986ac0af11650d3e077fe9cb064ae","Berlin-Apartments"
"1708907","1309886","BTM:HOTEL:2P0540:128eab291c93526eb7dd23e8526ac04f","Eastside-Pension"
"1708907","61435","BTM:HOTEL:2P0540:cb21c96a98a7ae10f1238099c4ed191d","Eastside-Pension"
"2515764","1309886","BTM:HOTEL:2P0667:336f52abc68662ed0b7ecfb42f2db7ac","Berliner City Pension"
"2515764","61435","BTM:HOTEL:2P0667:e47b742809fe7c824facaf5779253358","Berliner City Pension"
"1708937","1309886","BTM:HOTEL:2P0712:2d9bf5d317ffb75966c3c944770f46a2","Aaberna"
"1708937","61435","BTM:HOTEL:2P0712:feb67532b134946f5bcbdfcc0ed51712","Aaberna"
"1708972","1309886","BTM:HOTEL:2P0727:1a70a0f227e08f76096dcaa64dc357bf","Prenzlberg"
"1708972","61435","BTM:HOTEL:2P0727:8af254714374f204f67e5170781a9024","Prenzlberg"
"1709005","61435","BTM:HOTEL:2P0757:229a9ee7395c3def9b01a1a263228821","Absolut Berlin"
"1709005","1309886","BTM:HOTEL:2P0757:888495ece43c656daf3dc32bb8a09a32","Absolut Berlin"
"2515834","61435","BTM:HOTEL:3A0357:8a55f764f369a3ed4cfee2967f85359c","Eigenart Appartements"
"2515834","1309886","BTM:HOTEL:3A0357:d8a8261a0a97ab886ff6fcfafe80f2e5","Eigenart Appartements"
"2515963","61435","BTM:HOTEL:3G0439:406b5cb96a23d590795de0852abcc616","Gästehaus Axel Springer"
"2515963","1309886","BTM:HOTEL:3G0439:ff8ee937a40b45e2eeba7fd0758f6746","Gästehaus Axel Springer"
"1709039","1309886","BTM:HOTEL:3G0598:0506adb1552be0fa41d6d6532c88b0e4","Quality Hotel Berlin Tegel"
"1709039","61435","BTM:HOTEL:3G0598:a3e8911d78cd6e31ede12e5e14889902","Quality Hotel Berlin Tegel"
"1709075","61435","BTM:HOTEL:3G0744:a86e7d51626dbc5671e4d82d12c79ca1","Hotel-Alt-Tegel"
"1709075","1309886","BTM:HOTEL:3G0744:b634546c881712633f58c06ad30c532c","Hotel-Alt-Tegel"
"1709110","61435","BTM:HOTEL:3H0025:398616c53abfb4a033d272a1507186ff","Arcos Appartement Haus"
"1709110","1309886","BTM:HOTEL:3H0025:c3c5f3b2729007863cf31d34b6aeccf9","Arcos Appartement Haus"
"1709143","61435","BTM:HOTEL:3H0032:520ee809d22fd77b57c7b655e403cd03","Holiday Inn Berlin-Mitte"
"1709143","1309886","BTM:HOTEL:3H0032:d8ba6022f7a964b09245b0bd743fa334","Holiday Inn Berlin-Mitte"
"1709178","1309886","BTM:HOTEL:3H0155:2c9ab23634bebda15f8ebea5397f3b7b","Dannenberg am See"
"1709178","61435","BTM:HOTEL:3H0155:c2de90231a6303e0f532b6453c92d783","Dannenberg am See"
"1709213","61435","BTM:HOTEL:3H0514:5854acc320ffc4c930da7f08069efc9b","Bongard"
"1709213","1309886","BTM:HOTEL:3H0514:c5f343138b6d4aef1d603de7621a4453","Bongard"
"1709244","1309886","BTM:HOTEL:3H0531:6f20d39ea1842878bdad86b64462a096","Citylight Hotel"
"1709244","61435","BTM:HOTEL:3H0531:b068631e1faebc1cc914b3dab5ee04fb","Citylight Hotel"
"1709279","61435","BTM:HOTEL:3H0652:274cb206962d48f00ff42db972c41376","Kolumbus"
"1709279","1309886","BTM:HOTEL:3H0652:dcf3ae05a0dea790cd0d0f62cfc08874","Kolumbus"
"1709316","1309886","BTM:HOTEL:3H0695:931f23ba7f0295033a9d96d56393eac8","Best Western Grand City Hotel Berlin Mitte"
"1709316","61435","BTM:HOTEL:3H0695:d656d5731b2e96f8f77bdf2f10f00f8b","Best Western Grand City Hotel Berlin Mitte"
"2527986","61435","BTM:HOTEL:3H0769:c1b19edac3205e4f663ba505deb9879b","Mercure Airport Hotel Berlin Tegel"
"2528448","61435","BTM:HOTEL:3H0800:7b380c3ac09bcff6a27831734c43bed1","Smarthostel Berlin"
"2527874","61435","BTM:HOTEL:3J0817:f2a0a0dadcc4e74f5b31e46413a09f97","Jugendgästehaus Berlin"
"1709349","1309886","BTM:HOTEL:3P0234:693504030f3677933c5b3d979f1c875e","Hotel-Pension Wienecke"
"1709349","61435","BTM:HOTEL:3P0234:dc687d2cfcb36d314c0a4bfd9ab53086","Hotel-Pension Wienecke"
"1709382","1309886","BTM:HOTEL:3P0339:8e590d941d6238e1af18e8e43a3967d1","Ulrich"
"1709382","61435","BTM:HOTEL:3P0339:99904ea1c4ae61e24698d9bfe0ac821b","Ulrich"
"1710601","61435","BTM:HOTEL:3P0579:1c27eac6c212b5dba3d0129a89034a8c","Grächen"
"1710601","1309886","BTM:HOTEL:3P0579:7f4bad2c42c90b6e0ca01a9de664b788","Grächen"
"2515571","1309886","BTM:HOTEL:4A0355:53cab705d18508ffaeab1cf8e816b58b","Appartments und private Zimmervermietungen B. Jahn"
"2515571","61435","BTM:HOTEL:4A0355:e5cc5b8aad62bf36eab22a1bc8a05259","Appartments und private Zimmervermietungen B. Jahn"
"2515552","1309886","BTM:HOTEL:4A0601:39222aa4292dfdd38bb2b204246fd397","Apartment Hotel Landhaus Lichterfelde"
"2515552","61435","BTM:HOTEL:4A0601:fa65a20317b07df167c765e346ca168d","Apartment Hotel Landhaus Lichterfelde"
"1709426","1309886","BTM:HOTEL:4G0132:073ae2fb236fd597633ee51434ad62e1","Landhaus Schlachtensee"
"1709426","61435","BTM:HOTEL:4G0132:fe87dba416eec8651fd9c1e0264feca5","Landhaus Schlachtensee"
"1709463","61435","BTM:HOTEL:4G0232:155c3c0c19f9430a3fef4782c47e315f","Bölsche 126"
"1709463","1309886","BTM:HOTEL:4G0232:837e8be4ae33a9dd591cefdbca42bfa2","Bölsche 126"
"1709495","61435","BTM:HOTEL:4G0272:613c227c763180ee99afc5b0b0dc3f20","Eckstein"
"1709495","1309886","BTM:HOTEL:4G0272:f181bdc3a87cc16a0b2c34471afcd648","Eckstein"
"1709528","1309886","BTM:HOTEL:4G0427:6dd79ff9774e317679e94a793b45f4b8","Concorde Hotel Forsthaus"
"1709528","61435","BTM:HOTEL:4G0427:847fe36613a3932819c2147ada1a711c","Concorde Hotel Forsthaus"
"1709563","61435","BTM:HOTEL:4G0485:15ccb835187cd01dcff0e8a5d5073eb8","Apartment Hotel Dahlem"
"1709563","1309886","BTM:HOTEL:4G0485:4f85ff796f5bc6515aed4e3496b48755","Apartment Hotel Dahlem"
"1709597","61435","BTM:HOTEL:4G0672:2d7f2329f7cca029ccbda2bfe9b3b77b","Villa Ammonit"
"1709597","1309886","BTM:HOTEL:4G0672:c9ac9c40932c1e64bd7f817ced801fbb","Villa Ammonit"
"1709631","1309886","BTM:HOTEL:4H0076:13406f02745aae8f4ed835f400fd8e4c","Estrel Hotel & Convention Center"
"1709631","61435","BTM:HOTEL:4H0076:553e33ca61233d57f56811d3ff2d3029","Estrel Hotel & Convention Center"
"1709667","61435","BTM:HOTEL:4H0116:275b2c2588b16b5e8a8fd0829aea3d97","Ravenna Hotel"
"1709667","1309886","BTM:HOTEL:4H0116:af014983dc7dd541bc2c86b2a71d7843","Ravenna Hotel"
"2528094","61435","BTM:HOTEL:4H0149:6335f9b62b40f093d93785333aaff464","Mercure Hotel Berlin Tempelhof Airport"
"1709702","1309886","BTM:HOTEL:4H0202:1769e009d7318288ebebaa8c8766cefe","Am Forum Steglitz"
"1709702","61435","BTM:HOTEL:4H0202:edff005b53b5f4299ce39b4e85d4d7a9","Am Forum Steglitz"
"1709739","1309886","BTM:HOTEL:4H0281:6f8f7775fc0d3922f771f6c65260b020","Morgenland"
"1709739","61435","BTM:HOTEL:4H0281:799c1d467eb8c18216944cde1f98757d","Morgenland"
"1709776","61435","BTM:HOTEL:4H0293:07ad05cbdba95e37f65dbd8ce97d52e7","Ibis Berlin Neukölln"
"1709776","1309886","BTM:HOTEL:4H0293:2cdd1bf21656af020027d7b17057f95d","Ibis Berlin Neukölln"
"1709813","1309886","BTM:HOTEL:4H0300:493499bac9d79df8349c95c8a967d01a","Hotel Müggelsee Berlin"
"1709813","61435","BTM:HOTEL:4H0300:e8796adaabab7af430bf738521051bcd","Hotel Müggelsee Berlin"
"1709850","1309886","BTM:HOTEL:4H0673:740b0d6738767a63c086b96235cca9e8","Seminaris CampusHotel Berlin"
"1709850","61435","BTM:HOTEL:4H0673:dae3d92882ba8dbf61dd36aee4a8142e","Seminaris CampusHotel Berlin"
"1709886","61435","BTM:HOTEL:4H0692:f75f0ace879dfbf249c02626e8c58dc3","Airporthotel Berlin - Adlershof"
"1709886","1309886","BTM:HOTEL:4H0692:fb7964a7e4899e8534dbd87b5c8e94f6","Airporthotel Berlin - Adlershof"
"1709921","1309886","BTM:HOTEL:4H0726:58aba4affa5885740ca8f3537ab5f8f6","Holiday Inn Berlin International Airport"
"1709921","61435","BTM:HOTEL:4H0726:609bca0c9ea4780e65a66fda1c3d29d7","Holiday Inn Berlin International Airport"
"1709956","61435","BTM:HOTEL:4H0739:508368dab81ee116b7c09aeeebe1dd9f","Hotel Sternchen"
"1709956","1309886","BTM:HOTEL:4H0739:ed66ab4c525fd2a4f491f18b024da5ec","Hotel Sternchen"
"2528305","61435","BTM:HOTEL:4H0785:c78e3adf481226b537e4f6b5f2640c24","Park Hotel Blub"
"2528243","61435","BTM:HOTEL:4H0791:799b85838c3854916175d37c17ec70d6","NH Berlin Treptow"
"1709986","61435","BTM:HOTEL:4J0583:220e061018555494c3cff2c22234765c","Bearinn"
"1709986","1309886","BTM:HOTEL:4J0583:59fadfde6edaa4912f0931316d665fb9","Bearinn"
"1710019","61435","BTM:HOTEL:4P0215:5c730affac00700e050c0375a76e61a9","Haus La Garde"
"1710019","1309886","BTM:HOTEL:4P0215:753462fd589d07116e8b0b038398dde1","Haus La Garde"
"1710054","61435","BTM:HOTEL:4P0351:43a0b757ea19b4aa6758f404a82ad3af","Stieglitznest"
"1710054","1309886","BTM:HOTEL:4P0351:95e1124d72ae4d74b2715130c032f3c1","Stieglitznest"
"1710087","1309886","BTM:HOTEL:4P0359:af34fc19b406cf2c7f182b866e0c4d8e","Pension Schultze"
"1710087","61435","BTM:HOTEL:4P0359:d2576b6a86e9f1c1b2bac945370fec79","Pension Schultze"
"1710124","61435","BTM:HOTEL:4P0508:646309cb9cd8ae755ecfcf2fb4633272","Seesportverein Berlin-Grünau e.V."
"1710124","1309886","BTM:HOTEL:4P0508:7a20407d0fedb5dc855fc4dbba6e877b","Seesportverein Berlin-Grünau e.V."
"2528346","61435","BTM:HOTEL:4P0602:6c9a9b60ec867d3c8078134a23c33317","Pension an den Püttbergen"
"1710157","61435","BTM:HOTEL:4P0619:698f7dd81be4ce402182958574acdd00","Gästehaus Wannsee"
"1710157","1309886","BTM:HOTEL:4P0619:9f1a808cb03eea3a65d27142bd69409e","Gästehaus Wannsee"
"1710191","61435","BTM:HOTEL:4P0741:9e58d1b400cacc2c3572cd4ba87d275b","Hotel an der Gropiusstadt"
"1710191","1309886","BTM:HOTEL:4P0741:cab4457ae83842623a5cc0ee44d0aad7","Hotel an der Gropiusstadt"
"2515877","1309886","BTM:HOTEL:5G0781:2b92f84333af5c511a77aa1e0f91f68f","Etap Hotel Berlin Ost Marzahn"
"2515877","61435","BTM:HOTEL:5G0781:67fee311f2b5b5e510ea028d531f0ee0","Etap Hotel Berlin Ost Marzahn"
"1710222","1309886","BTM:HOTEL:5H0021:9e73c3da9f8bda885ef9e538f35bdb29","Comfort Hotel Lichtenberg"
"1710222","61435","BTM:HOTEL:5H0021:c86eb1cffd8ab9a5322dade6df8c2a3e","Comfort Hotel Lichtenberg"
"1710259","1309886","BTM:HOTEL:5H0124:1c9316cbbe7f883da9900ec5fc65cdd7","Abacus Tierpark Hotel"
"1710259","61435","BTM:HOTEL:5H0124:2edbc8999f7b1abdb5fa6e62e75f0dc6","Abacus Tierpark Hotel"
"2528180","61435","BTM:HOTEL:5H0792:6fe31571567422f8db0ce7cbcaf3ef99","NH Berlin - Frankfurter Allee"
"1710293","1309886","BTM:HOTEL:5P0130:461ecdb0cc9e97ed9b4fc2d20900c169","Zum Lichtenberger"
"1710293","61435","BTM:HOTEL:5P0130:8171eb1f54d51c6b0df3348573d570a8","Zum Lichtenberger"
"2515743","61435","BTM:HOTEL:5P0669:8ae0d43fcd061dabf4d10ac0bb495dc6","Bärliner Pension"
"2515743","1309886","BTM:HOTEL:5P0669:c1d15674fe4da45887a87365ee7604ca","Bärliner Pension"
"1710324","61435","BTM:HOTEL:6G0249:b1432fa2dd3b11014f9a0ada34af4b34","Altstadt Spandau"
"1710324","1309886","BTM:HOTEL:6G0249:d8230eb3a0e718b933cc470797f08f91","Altstadt Spandau"
"1710356","1309886","BTM:HOTEL:6G0321:4cc814dcca02ffd23fced8cba46b2b79","Agata"
"1710356","61435","BTM:HOTEL:6G0321:c74ca491c5e9ec376558e8fa633e810c","Agata"
"2516090","1309886","BTM:HOTEL:6G0772:18949e6ea064ca85ffae2dfa64a1d993","Hotel Ibis Berlin Spandau"
"2516090","61435","BTM:HOTEL:6G0772:9100de76be201ddc01d9ad9ea58ebedb","Hotel Ibis Berlin Spandau"
"2527749","61435","BTM:HOTEL:6H0663:cf4c872b7c9c76d5223332d130357b0c","HS Hotel Siemensstadt"
"1710390","61435","BTM:HOTEL:6H0734:3d5ea8f0ae9bdcbdb8e2f8cb8d6597b2","Sorat Hotel Berlin-Spandau"
"1710390","1309886","BTM:HOTEL:6H0734:4fd5adf9282b67b1b5557ea9329c5de0","Sorat Hotel Berlin-Spandau"
"2528048","61435","BTM:HOTEL:6H0779:be4949b9242a1300ff0a622141a1b5f5","Mercure Hotel Berlin City West"
"1710426","1309886","BTM:HOTEL:6P0637:1ff360ac680daea7c0ad3477fe421d05","Gästehaus Daehn"
"1710426","61435","BTM:HOTEL:6P0637:45c4bfd1680a94e52aa992b6dc70fd31","Gästehaus Daehn"
"1710457","61435","BTM:HOTEL:7H0266:8e488ba8d0e49988d1d41b11945fa31f","Waldhaus Mühlenbeck"
"1710457","1309886","BTM:HOTEL:7H0266:d1acd3693f20aeab0abb0700739af733","Waldhaus Mühlenbeck"
"1710487","61435","BTM:HOTEL:7H0496:d710c776e436e17980bc855dc56324a1","Airporthotel Fontane Berlin - Best Western Premier"
"1710487","1309886","BTM:HOTEL:7H0496:d7db35f0ad9c63c677b629637513e83a","Airporthotel Fontane Berlin - Best Western Premier"
"2516050","61435","BTM:HOTEL:7H0770:54f12c50376656a06938cda6b2133180","Hotel Ibis Berlin Dreilinden"
"2516050","1309886","BTM:HOTEL:7H0770:fcfae08c3c2b5740770a36cff27ee2e4","Hotel Ibis Berlin Dreilinden"
"2527833","61435","BTM:HOTEL:7H0790:2a125cc9d151cc0f525eb8b1063b2362","InterCityHotel Berlin-Brandenburg Airport"
"2528469","61435","BTM:HOTEL:7H0819:5956991ce04c33499f65089baa06fbdc","Steigenberger Airport Hotel Berlin"
"1710522","61435","BTM:HOTEL:7P0304:035c7178cc5e5cd07558f826055b0059","Sperlingshof"
"1710522","1309886","BTM:HOTEL:7P0304:f16f27d2ee2d3d1328add693f476e7bd","Sperlingshof"
